entry_id,author,date,content,label
11225488,huthut,23.09.2007 17:28,"her zamanki yer işte. gönül rahatlığıyla böyle diyecek kadar da burdayım, buralıyım. sonradan gelip bakanlar anlamaz bunu. onlar istanbul'u sevmezler ya da hayran olurlar. sen böyle ol ama olağan karşılan ben tarafından. kardeşim gibidir yani. aileden biri.",positive
9423489,sangria,19.04.2006 01:12,"yine ne yapıp edip vazgeçilmez olmayı başarmış şehir.

istanbul'un büyüsüdür bu (bkz: o), başka bir şey değil.",positive
11223109,misszorro,22.09.2007 13:31,"içinde doğmuş, büyümüş, bir şekilde yerleşmiş, yaşayan hiçbir insanın değerini tam olarak anlayamayacağı bir yer istanbul, ondan mahrum edilip uzaklarda gereksiz bir şehre yerleşmek zorunda olduklarında anlarlar ellerindeki hazinenin kıymetini.

yaşamın kalbidir istanbul, diğer şehirler işte sıralanır kol, bacak, ayak parmağı diye.. (bkz: bekle beni istanbul) (bkz: bir gün mutlaka)",positive
10577793,sleepy99,14.02.2007 11:27 ~ 17.02.2007 11:00,"fantastik ula$ım alternatiflerine sahip $ehir.

karaköy-istiklal arası: tünel,
kabata$-taksim arası: füniküler (tünel),
istiklalin tünel tarafı-taksim arası: nostaljik tramvay,
kabata$-zeytinburnu arası: cadde tramvayı,
bağcılar-zeytinburnu arası: tramvay,
kadıköy-moda arası: tramvay,
taksim-4.levent arası: yeraltı metrosu,
levent-be$ikta$-kabata$ arası: metrobüs,
cevizlibağ-küçükçekmece arası: metrobüs,
sirkeci-küçükçekmece arası: tren,
aksaray-havalimanı arası: yer üstü metrosu (hafif metro),
kadıköy-kartal arası: metro, ($imdiki hali haydarpa$a-gebze arası: tren)
kadıköy-karaköy-kabata$-üsküdar-be$ikta$-eminönü arası: $ehir hatları vapurları
aralara serpi$tirme: otobüs .

yemi$im hatların entegrasyonunu! aktarma yapa yapa araçtan araca zıpla!",negative
8444906,keruac,28.10.2005 19:10,mistik şehir..,positive
9564500,balpeynir,20.05.2006 02:27,"uzun zaman sonra kavuştuğum,hasret gidermeye çalıştığım saatlerce sokaklarında yürüdüğüm fakat birkaç gün içinde ayrılmak zorunda olduğum sevgili.",negative
9778842,auroriel,08.07.2006 19:03,bana ağır gelen şehir..,negative
10703750,purp,27.03.2007 22:24 ~ 02.05.2007 23:21,"hep yokuş, hep bayır.",negative
1160654,deathkeeper,02.04.2002 15:13,"her karisinda hem hayallerimi hem de gerceklerimi gomdugum, sonra zamani gelince tekrar cikartip tekrar yasadigim sehir. aglatan, ozleten, gulumseten sehir. ayrica sabah gozumu actigimda olmak istedigim tek yer, gitmek zorunda oldugumu bildigim icin de dolu dolu yasadigim sehir.",positive
9145686,soulbrk,17.02.2006 21:59 ~ 22:00,"nüfusu 3-4 milyon civarında olsaydı ve tarihini layıkıyla koruyabilseydi dünyanın en egzotik,en güzel şehri olurdu.bu haliyle fazlasıyla tehlikeli,ancak gezmeye görmeye gidilesi mega şehir.",negative
8438537,codic,27.10.2005 15:03,"bazi bazi ""icinde yasamak zorunda kalmasaydim cok severdim"" kalibindan bir kent..

bazi bazi ise vazgecilmez ana, kucak..

adi soylendiginde, yaban ellerde tanisilan herkesten ya (en hafifinden) ""kesinkes bir kere daha gidecegim, ne sehir ama.. muhtesem"" gibilerinden ya da ""mutlaka bir gun gorecegim, olmazsa olmaz"" turunden guzellemelerle karsilanan sehir..

iz birakan..",positive
10398613,topuklu,23.12.2006 23:23,"sürekli sövdüğüm ama 3 gün uzak kalınca da deli gibi özlediğim şehrim, kentim... belası, tasası eksik olmayan.. özlenen, alışılan, vazgeçilemeyen.. bir nevi sevgili-kent....",positive
1226917,emirhan,06.05.2002 14:15,pazar günü hayatta açık postane (bkz: taksim) (bkz: beşiktaş) bulamayacağınız megaköy.,negative
10292831,gxl,22.11.2006 00:26,"iki gündür, sis kisvesi altına smog basmış şehir. insanın genzi yanıyor. yağmur yağsın, lodos çıksın, poyraz essin, birşey olsun artık.",negative
11000377,charm,03.07.2007 00:09,"ruhumu sokaklarina gomdugum $ehirmi$, ben bugun bunu gordum .

gelir gelmez be$ikta$'a gittim once. iskelede cay icip, gecmisi du$undum. mackaya gittim sonra yoku$lardan gece gece. guzel kadinlarini izledim $ehrimin, otobuslerden hayata umutsuz bakanlari diger gozume alarak.

yillardir her gidisimde bir baskasiyla anilarimi paylastigim saray'a gittim, kahvaltimi soylerken. beyoglu'nu arsinladim, trene bindim, sahilde balik yedim. sevgimi, arkadaslarimi, gencligimi andim.. cignedigim her bir kaldirim tasini anilarimla doldurdum, simit kokularini burnuma alirken..",negative
326522,otisabi,26.02.2001 01:38,gezdikce gordukce degerini anladigim sehir.,positive
5705644,diyetkolabussuzlimonsuzlutfen,13.09.2004 02:41,"nefes alan, ruhu olan yegane şehir. dünyada denizin ikiye böldüğü 2 şehirden biri (1.istanbul/2.hong kong). ayrıca dünyanın ağaç çeşitliliği açısından en zengin bölgesi olan ve bu sebeple dünya fauna literatürüne giren boğaziçi ni de sınırlarında barındıran memleketim.",positive
552427,kahverengibotlutirtil,25.07.2001 14:36 ~ 05.11.2003 09:49,her seyi zıttıyla barındıran şehir... (bkz: başka dillerin şarkısı),positive
460806,peb,16.06.2001 00:56,"istanbulda yaşamaya alışan başka yerde yaşayamaz,başka yerden gelen de geldiği yere geri dönmek istemez
bazen hayran kalınıp bazen nefret edilen ama nedense terkedilemeyen bi şehir
güzel şehir,gezip gördükçe şaşırtıyo insanı
ama trafiği ve yaz sıcağı hiç çekilmiyo.",negative
10427433,dewres,02.01.2007 02:16 ~ 02:20,"bir çemberin etrafında dönüp dururken, zamanın koşaradım yanınızdan teğet geçtiği kent.",negative
744641,delikan76,19.10.2001 11:59 ~ 02.04.2002 15:07,"gel, gelen gordu istanbulun cilesini,
cek cek ki istanbullu olasin.
dolan tasan sokaklarda binalar,
hani nerde olan o altin olan topraklar.
yalan, yalan olan tek sey ruya,
ruyalarda gelen tek sey ise para.
su istanbulun essiz bogazinda,
ne kadar gizemli esrarengiz bir hava.
gunesin batisindan ta ki dogusuna,
ister asya ister avrupada dola$,
burasi bizim iste turk topraklari,
bak da gor atalarinin miraslarini.
ne kadar acimasiz olsa da bu sehir,
senelerdir burda katlandik bu olanlara.
istanbul bizimdir bizim kalacak,
istanbulu dinliyorum gozlerim kapali.

majesteleri ve ekselanslari,
nerde bizde bulusur.
turkce rapin krali,
istanbul bizimdir bizim kalacak,
istanbulu dinliyorum gozlerim kapali (x2)

istanbulda yasamak zor evet cok zor.
saf olan adama kor evet hemde cok kor.
baska sehir gormeden istanbulu taniyorum,
rahati ve cilesi istanbulu dinliyorum.
gozlerim kapali
bazen gormek istemiyor gozlerim
den suzulen iki damla yas
aynada bana aglayan istanbulu hatirlatiyor
ve istanbul agliyor.
mavi marmaramdan o yakadan bu yakaya gecerken
bu yaka bu yaka silah sesi duymak istemem,
magandanin elinde istanbul'un colu arabanin kornasi
artik biktim bunlari duymaktan gormekten
mavi denize akan o sim siyah pislikten,
yeter artik yeter yeter artik yeter,
bu pisligi yapan artik sen artik sen geber!!!

majesteleri ve ekselanslari,
nerde bizde bulusur turkce rapin krali,
istanbul bizimdir bizim kalacak,
istanbulu dinliyorum gozlerim kapali (x2)

iskeleden uzaklasan bir gemi,
hatirlatir bana mazide kalan gunlerimi.
gordugum su mavi deniz ufkumu aydinlatir,
ucun giden bir marti yitirdiklerimi.
bu bos sokaklar kimisinin dostu oldu,
kimisi de buldu ayni sokakta sonunu.
sokak cocuklari kapanmaz yara,
her yerde dolu oldu her yer kara.
nerede sultanahmet, ortakoy, beykoz,
uskudar, emirgan camlica halic?
anlat bir zamaninda neyi istedigimi,
kapali gozlerini orhan veli.
ugruna gemiler yuruturdu karadan,
bosuna mi yatiyor altinda suheda?
hazirlamissindir benim kara topragimi,
istanbulu dinliyorum gozlerim kapali.

majesteleri ve ekselanslari,
nerde bizde bulusur turkce rapin krali,
istanbul bizimdir bizim kalacak,
istanbulu dinliyorum gozlerim kapali (x4)

turkce rap - nefret - istanbul",negative
1964947,atkuyruklukertenkele,08.12.2002 05:12,"ankara'lının sevmediğini, sevemediğini söylediği şehirdir,
ama bir metresi arzular gibi düşlediği bir hayaldir aynı zamanda.",positive
7755674,dagnytaggart,24.06.2005 23:19 ~ 01.12.2005 22:36,"dünya adlı otelin kral dairesi.

ilklerin, ""hoşgeldin"" ve ""elveda""ların cenneti.

nereye gidilse özlenecek, tek kusuru saygısız, kendini bilmez insanların ona gerektiği özeni göstermemeleri, ona bakmamaları, temiz tutmamaları olan şehir. evet ya, bu durumda kusur ona ait değil.

hayatımın çoğunu geçirdiğim, beni mutlu etmesi kesinlikle onunla geçirdiğim zamanın çokluğuna değil, bana sunduğu güzelliklerine bağlı olan, (sur içine-eski istanbul'a) hayran olduğum, her temiz köşesiyle beni kendine bağlamış, çeksem de, koparmaya çalışsam da zihnime kazınmış dilber.

yakında ondan uzak kalacak olmam onun yüzüne kapıyı çarpıp gideceğim manasına gelmemekte. bu gurbete gidişin, geçici ayrılığın sebebi saygısız ve akılsız insanlardan başka birşey değil. özrümü kabul edip beni bağrına bastığını hisseder gibi oldum.

(bkz: istanbulu dinliyorum gozlerim kapali)

edit: ondan uzak olanlara ""yarim istanbul,
seni, kokunu ve her köşeni çok özleyeceğim (bkz: kızım sana söylüyorum gelinim sen anla) .
zihnimdesin. en kısa zamanda seni görmeye geleceğim"" dedirten şehir / canlı varlık, ilham kaynagi.",positive
5638576,arundati,07.09.2004 09:23,"her yeni gunu beklenmedik heyecan larla dogan; gunduzleri kimi zaman aydinligi, kimi zaman pusuyla goz kamastiran; geceleri isil isil; yasamasi zor ama renk li; sokaklari nemli labirent ler, binalari goren goze saray lar olan; etrafi kendi yarattigi yari cennet lerle cevrili; dogdugum yer olmasa da, birakip uzaklara gitsem de, bir gun donup bagrinda olmek istedigim buyu lu kent.",positive
8034018,sturmgewehr,17.08.2005 19:10,(bkz: istanbul twilight),positive
7411,cadi,12.05.1999,silueti olan tek sehir,positive
4826460,slammer,25.06.2004 00:28,"5yıl düşlediğim,sonunda kavuştuğum şehir...
(bkz: hala ağlıyorum)
(bkz: en ezik entry)",negative
7412666,luis alberto,30.04.2005 17:04,"istanbul, eşi ve benzeri olmayan bir sanat eseridir. bu şehir de bir başkadır, yaşamak,ölmek ve aşık olmak.",positive
3593718,penny,18.11.2003 19:23,hangi ilçesi olursa olsun her yağmur yağdığında insana super mario oynuyormu$ hissini ya$atan $ehir.,negative
2304463,shab,05.02.2003 09:57,ayrica kli$ele$mi$ yurtdisi turk-restoran adlarindan. toronto'da da var bir tane.,negative
764451,penguen,30.10.2001 21:30,"istanbulu algilamaya calisiyorum
gozlerimi dort acarak..
heryerinden rahatsiz eden seyler cikarken bir sekilde kendisini benimsetiyor. ama bu asla sevilecegi anlamina gelmiyor. bu kadar can acitan bir yeri sevmek icin gercekten mazosist olmak gerekiyor.",negative
880443,feraye,04.01.2002 12:41,'ah ah neden orda yaşamıyorum!'dedirten şehir.,negative
11076945,ladyshallot,27.07.2007 16:29,"varsın cok sıcak hatta yapış yapış olsun..
varsın tüm suyu cekilmiş olsun..
varsın kalabalıkları kaldıramaz olsun..
ama vapurda bir yerim olsun
ve burnumun ucunda istanbul olsun..",positive
5510024,bigidi,26.08.2004 11:20,"herkesi kendine asik edip, terkeden ela gozlu benli dilber . elbet cikar bunca ah biryerden.",negative
7502655,medusa5,13.05.2005 23:20,hücrelerimde hücreleri olan şehir.,negative
5510247,cartouche,26.08.2004 11:40,"korkunc trafigi, buyuklugu, cok kulturlulugu, yoran dinamizmi nedeniyle icinde yasamanin izdirap verecek kadar zor oldugu, buna karsin ziyaret etmenin, turisti olmanin bir o kadar zevkli oldugu kent.

dunyanin en muhtesem en sasirtici en etkileyici metropollerinden biri.

aslinda icinde bir degil en az onbes farkli kent barindiriyor.",positive
10350211,nordiscool,08.12.2006 21:57 ~ 21:58,"yillar sonra, bu sehrin tarihini anlatacak kitaplarda, bu sehirle ozdeslesmis ve bu sehri en iyi anlatan yazarlardan birinin ismi sikca anilacaktir.

(bkz: orhan pamuk)",positive
6133199,serol,25.10.2004 15:40,"""istanbul"" hakkinda kafamda bir tanim veya verebileceginiz bir ornek o kadar çok ki. nerden başlanır veya başlansa da ne anlatılır? bişey anlatılabilir mi? bilmiyorum ki anlatmak gerekli midir?

günlerden bir gün... uyanırsın hava aydınlık. cam açık kuş sesleri odayı doldurmakta. ve tabii ki o deniz kokusu. iki martı kahakaha atarak geçti bahçenin üstünden. ada vapurunu yakalamaları gerekiyor aceleleri var. saat öğlene yakın. kahvaltı için tam vakit. o zaman rahat kıyafetler geçirip üste hemen sokağa çıkmak lazım. serin bir meltem vurur yüzüne. bir daha uyandırır seni gerçeğe; istanbuldasın. vapurun sesi doğrular hemen. ""vuuuuuuuuut"" bozacının şahidi misali. rumeli hisarı istikamet bu kesin. kale restaurantta muhteşem kahvaltı. karşında eşsiz boğaz. eşi varsa benzeri yok. saatlerce sürer mi bir kahvaltı? rumeli hisarında sürer. sürsün istersin.

kahve içmek lazım. istiklal'e gidelim o zaman madem istanbul'u yaşıyoruz. mis sokak, asmalımescit, asmamalı mescit? arkadaşlarla buluşup sohbet ve biraz kahve. hey neden biraz nefes almaya gitmiyoruz. polonezköyün oksijeni meşhurdur derler. içine bir çekersen bağımlısı olursun.

kendim pişirince ben kendim yerim zaten başkasına verecek halim yok ya. allahallah!!! mangalda pişen köfte ve tavukların ağzımdaki rakının içinde yıkanma arzusu birazdan nihayete erer ve buluşur aşıklar. üstüne salatayı gönderirsin nedime olarak. sonra çimlerin üzerine yayıldığın gibi ordasındır artık bir ömür boyu hissedersin. iki saka seslenir sana üstündeki ağacın dalından. doğayı seversin, arkadaşlarını seversin, hayatı seversin tekrar tekrar.

geri dönmek zamanıdır. yeni doğmuş bebek kıvamında kalkarsın yerinden. sen arabayı değil araba kendini kullanır. tüm otomatik pilotlar açıktır bugün. ulaşıldığında hava kararmıştır ama aydınlıktır beyoğlu dükkanların ve pavyonların ışıklarından. sızmaktadır sokağa patlamış mısır kokusu. alır çeker seni içeri kaçış yoktur.

filmin etkisinden henüz kurtulamamışken eve varmışsındır yüzünde ki gülümsemeyle beraber. uzanırsın yatağa günün bir fim şeridi gibi geçer gözünün önünden.

pıt uyanırsın, içinden seslice geçirirsin:

""şimdi istanbulda olmak vardı anasını satayım""",positive
6682597,beetlejuice,15.01.2005 13:19,"başkaları üzerine konuştuklarında sinirlenecek, başkaları kaçıp gitmeyi düşündüklerinde sanki kaçıp gittikleri benmişimcesine üzülecek, onu sevenleri duyduğumda kıskanacak ama çaktırmadan gururlancak kadar sevdiğim ama belli etmediğim, doğduğum, muhtemelen öleceğim şehir.",negative
11091104,jamesjersey,01.08.2007 23:14,kentsel dönüşüm poroceleriyle de yıkılıp yeniden yapılabilecek olan şehir. milyonlarca insanı öldürmenin anlamı yok şimdi.,negative
8458120,xasel,31.10.2005 14:44,"insana hayatin ne kadar degisken oldugunu ve herseyin olasi oldugunu, hayatta oldugunu hatirlatan sehir.",positive
5705659,diyetkolabussuzlimonsuzlutfen,13.09.2004 02:45,"buralı biriyle hemşehri olduğunuzu hatırlattığınızda garipsenen şehir. ör:
i: nerelisin abi?
ii: istanbulluyum. sen nerelisin?
i: aaa abi ben de istanbulluyum ya! hemşeriyiz biz! neresindensin sen?
ii: de get la! istanbulda yok ööle işler ancak başka biyerden istanbul' a gelmişsen birilerinin hemşerisi olabilirsin!! duymiyim bidaa...
i: pardon abi, kusura kalma....",negative
941068,ceylin,24.01.2002 15:09,hayatta bır kere dahı olsun gıdılıp gorulmesı lazım gelen turkıye'nın metropolitan kenti.,positive
10125191,nasrettinhoca,07.10.2006 00:21,asik oldugum sehir ...sokaklarini gezmeye doyamadigim ...hala ara ara ozlerim ama ne o eski istanbul ne de ben o 16 yasindaki cocuk.,negative
944102,siesta,25.01.2002 12:08,(bkz: istanbulu dinliyorum gozlerim kapalı),positive
9674237,reckless,13.06.2006 00:37,"on kusur milyon insana ragmen, kendimi cok yalniz hissettigim sehir.",negative
179104,carl gustav,31.05.2000 22:50,"bir cok teori olsa da akla en yakin geleni; sultan 2. muhammed'in (o zamanlar mehmet diye birsey yoktu) constantinopolis'i aldiktan sonra cikardigi fermanla ilgili. sehri bir katliam olacak korkusu ile terk etmekte olan hristiyanlar, fatih'in ferman cikartip kimseyi kesmeme kararini duyunca tekrar şehre dönmeye baslarlar. uzun at arabasi konvoylarinda bir slogan yayilir ""eist en polin"" -sehre donun yada -sehre dogru. zaman icinde slogan sehrin ismi olur.",positive
5333703,kudra,09.08.2004 21:25,"cok sevmeme ragmen yazın ""denyostanbul"" oldugunu dusunuyorum.",negative
10623587,radiyogafa,01.03.2007 00:49,"garip bir şehirdir.
istanbul adamın amına kor mesela.
çok zordur yaşamak.
mutsuz eder adamı;
zorlar,
bıktırır,
yıpratır;
ama yine de istanbul'da yaşamak,
en azından yaşamaya çalışmak,
ya da istanbul'u yaşamak;
güzeldir.
istanbul çok güzeldir.
sevilir;
özlenir.
istanbul çok sevilir...",positive
9712343,kaptanin seyir defteri,22.06.2006 09:34,"kentin nüfusu hakkında bazı saptamalar:

ms. 330’da adeta bir köy olan istanbul’un nüfusu 40.000 iken, imparator konstantin’in yeni bir şehir kurmasının ardından 530 yılında 550.000’e kadar çıkmış. yine bizans döneminde 950 senesinde 400.000 olan nüfus, sanki tırpanlanmış gibi 1200 senesinde 150.000’e düşmüş. ya birileri gelmiş asmış kesmiş yahut da veba, deprem gibi bir felaketler yaşanmış şehirde.

kentin nüfusu 1453’te 36.000 iken 1566’da 600.000’e yükselmiş. burada yükselme döneminde istanbul’da büyük bir iskan olduğu görülüyor. 1901’de 943.000 olan nüfus, 80 yıl içinde yani 1980 senesinde 2,7 milyona yükselmiş. 1985 senesinde ise nüfus 5,5 milyon. yani 1980 ile 1985 arası 5 senede kentin nüfusundaki artış önceki 80 yılda yaşanan artıştan çok daha büyük. 1985’ten bu yana ise nüfus ikiye katladı.
(not: nüfus istatistikleri wikipedia’da alınmıştır.)",negative
4167220,anneke,09.05.2004 00:42,aynalar sehri.,positive
8351348,lovehippi,11.10.2005 18:16 ~ 23:53,"bugun kendisini cok seven, sevmekten de ote onu muazzam tasvir edebilen ve siirlerine, hayatina, dusuncelerine kisacasi aklinin her kosesine sokmus olup onunla yasayan atilla ilhan ini kaybetmis sehir.. her turlu yuzunu bilip de seven birini, sevmenin yani sira (sevmek kolay, herkes bir sekilde seviyor) onu yazan, yasatan biri olmadan istanbul ne yapar bilemiyorum ama vefat haberinin ogrenildigi anda benim bulundugum yer beyoglunda sakir sakir istanbul agliyordu.

attila ilhan in defalarca yaziya doktugu o muhtesem istanbul sevgisinin en belirgin ornegini su sekilde vereyim;

(bkz: istanbul agrisi)

sana taptik ulan istanbul, sana taptik!...",negative
9334570,quadroo,29.03.2006 02:45,(bkz: istanbul cymbals),positive
9957257,hokkaz,24.08.2006 12:11,"insan istanbul'da önce yolunu kaybeder. sonra yolunu bulduğunu sanar, bu sefer de arkadaşlarını kaybeder. sonra yeni arkadaşlar bulduğunu sanar, bu sefer de kendini kaybeder. en kötüsü de budur... (bkz: çemberimde gül oya)",negative
6422841,cay,03.12.2004 19:17,"şiir gibi memleket. erkek için kadın gibi, kadın için erkek gibi. herkes orda, herkesin ebe si de orda.",positive
8702891,daha neler,15.12.2005 23:51,hisarda balık ekmek keyfini hiçbirşeye değişmeyeceğim şehir. birde şu dertten kurtulursa (bkz: trafik sorunu),positive
9502732,fiore,07.05.2006 01:47 ~ 01:49,"beni bugün arabanın içinde oturtmaktan sarhoş etmiş şehir. bu kadar mı kalabalık olur heryeri dedirtir insana hayretler içinde.
saat 19gibi fenerbahcede baslayan yol macerasını arabanin icinden hic cikmadan taksimde otopark arayip boş olanindan bulamamak ve sonrasinda pes edip arabadan yine çıkmadan kalamışta saat 23te sonlandıracak kadar şaşkın bırakan,delirtici ve deli güzellikte şehir.",negative
7594297,karentina,28.05.2005 22:03,(bkz: antonina),positive
8842126,goned,01.01.2006 19:27,"gunes dogana kadar guzel sehir. gece dunyanin en guzel yeridir istanbul. gorunusu alkolik eder adami ya da asik. kiz kulesine karsi bir cay icmek ya da bogazda raki-balik. ama sabah olunca sehir gercek yuzunu gosterir bize. birkac saat once bakip mayistigin manzara megerse tas yiginiymis. sevgilinle cay ictigin deniz kenarinda pet siseler, copler. iki yuzlu sehir istanbul.",negative
4136113,ribelle,29.04.2004 04:03,"trenden inilen sabahın erken saatlerinde, küçük mavi çantayı sürüklerken haydarpaşanın merdivenlerinden tüm cazibesi, acıları, hüzünleri ve sevinçleriyle, yüzünde geceden kalma makyajı, yorgunluğuyla belki biraz mor gözaltı torbalarıyla karşınızda duran elini kavramak; dudaklarını öpmek isterken bile terk etmem gerek dediğiniz kadındır (bkz: çünkü cesur olmak) (bkz: güçlü olmak demek değildir)",negative
7289,loop,11.05.1999,yasanacak en güzel sehir....ve tek sehir her haliyle cok seviyorum istanbulu,positive
7905005,standard,24.07.2005 22:12,"kafamda bu şehire bir tanım getirmeye çalıştığım günlerde, bir taksicinin tam tanımını bana verdiği şehir. sigaranın zararlarından açılan bir muhabbet gider, devamında taksici abim büyük lafı söyler:

""bu şehirde bu meret içilmez mi be..""

böyle bir şehirdir istanbul, size hiç yanaşmayan bir sevgili gibi, hakkında tek yapabileceğiniz alkol ve sigarayla ona tapmaktır.",negative
11000508,dinza,03.07.2007 00:50,"""gitmek istiyorum buralardan"" serzenişiyle yola çıkarıp, ""buradan sonra yapamam ki başka yerde"" dedirten, emeklilik görünmeden tam olarak terk edilemeyecek, kaotik, büyülü ve bir o kadar acaip şehir.",negative
10363144,ssg,13.12.2006 00:41,(bkz: office live communicator 2005),positive
5158037,arbuk,27.07.2004 12:24,"abanoz sokağındaki herhangi bir evde
bir kaç yarı çıplak umutsuzlukla,
iri yarı bıyıklı cinselliklerin
birbirlerine kahkahayla gülerek anlattığı edepsiz bir öykü...

benim garip memleketim",negative
7479503,ladyshallot,10.05.2005 17:06,bahar sehri. kalibimi basarim daha latif bir sehri yoktur bu havalarin..,positive
10161991,withered,16.10.2006 21:12,şu iftar trafiğini gördükten sonra acaba bizanslılarda kalsaydı daha hayırlı mı olurdu diye beni derin düşüncelere daldıran şehir.,negative
7335873,microller,19.04.2005 14:55,"3 sene ayri kaldigim, kablolarla baglandigim, yakin zaman da ben ona kavussam da onun bana kavusamamasindan olurcesine korktugum, ozledigim ozlettigimi umdugum, agladigim bilioyorum ki bu askta sadece benim agladigim sehir. ben geliyorum hatun... oldur beni..",negative
10151262,charles maurice de talleyrand,13.10.2006 20:25 ~ 20:27,"afili yalnizliklarin sehridir, istanbuldaki yalnizligimi severim hep.
(bkz: acitsan da seviyorum)",positive
7576859,talisman,25.05.2005 18:05,gönlüme sevdasını bir kez daha kazımış tutkum,positive
9730373,umit,26.06.2006 19:49,hicbirimize yar olmayacak en sevgili şehir,negative
8494068,crescendo,07.11.2005 18:21,sigara içmek gibidir havasını solumak; sağlıksız ama zevkli!,negative
8215596,pati,18.09.2005 17:09,"sabahları erken saatlerde seyrine doyum olmayan bir türlü uykudan uyanamayan şehir.
güneşin ilk ışıkları vurduğunda parıldayan sarı deniz, çapakların arasından bakan ilk uyku sersemi bakışları kadar güzeldir sevdiğinizin...
sislerin arasında bulanık boğaz ise uyku sersemi mırıldanışlarıdır...
istanbul sevmek kadar güzeldir.. sevilmek kadar... geceleri uyumasını, sabahları uyanmasını, öğlenleri telaşını, akşamları sıkılmasını, öylece varlığını seyretmeyi, seyir etmeyi sevdiğiniz. bağlılığınızdır.",positive
6720670,dalamar argent,21.01.2005 11:15,hala çözemediğim büyülü şehir..,positive
10340062,elysium,05.12.2006 23:06,"istanbul..devamlı bir yerden bir yere koşturmanın hayatta kalmak için zorunluluk olduğu yorucu şehir.öyle bir koşturuyor ki insanlar bu şehirde,hayatta kalmak için göç eden manda sürüleri gibi birbirlerini ezip geçiyorlar..",negative
4092361,hemingway,16.04.2004 03:21 ~ 03:22,turkiye'ye bagli bir dukalik .,negative
